userID,gameID,prediction
u66610671,g43979015
u40041389,g15360200
u51933795,g94517064
u38546471,g95916447
u09984622,g29741733
u95327242,g21764818
u99378200,g39845845
u91701175,g35073657
u32402530,g70822619
u53786226,g33591260
u86609329,g53129831
u38345569,g59317800
u45102457,g73140692
u85898544,g49391160
u51900463,g22764090
u62246824,g16320816
u17819244,g60607670
u47732229,g55294726
u94112381,g61557790
u45021466,g17332209
u93029368,g78849205
u80800629,g62353511
u94902092,g91616357
u79885581,g55998281
u82454737,g73387951
u20340818,g68817798
u90805846,g73341737
u38420807,g68408907
u55276977,g78209912
u59335576,g54634449
u78532330,g56500643
u08646535,g85117340
u79311898,g01086845
u61683676,g58962531
u77378317,g45328688
u04763917,g77960728
u04466631,g31193524
u63691350,g43653207
u08118301,g02325217
u72927964,g96083451
u07694525,g53947521
u37476413,g21351410
u47054693,g81247903
u44712083,g39156230
u80541052,g46987740
u59559655,g61264440
u80800629,g40551467
u33533671,g80431145
u51716459,g40725802
u78875726,g53666531
u57228730,g80035010
u95819753,g21037002
u49088738,g22927590
u48121649,g38792981
u67698558,g89554109
u14981323,g84951444
u05373153,g96938345
u24524903,g82668863
u41870946,g23403411
u13342104,g64963995
u66877109,g85252310
u78959607,g85488978
u21021746,g67646663
u54177102,g31000512
u86922610,g28405264
u80030088,g33325347
u84932757,g28740995
u92151873,g11862712
u04495704,g02273341
u04348691,g48512616
u62365327,g82616432
u48738997,g01685044
u75148448,g74343362
u99017895,g75228197
u01880467,g71101689
u98199780,g10773791
u18992477,g58464197
u27217054,g20944046
u21403200,g92405872
u65666618,g35871926
u64232812,g91985937
u84517410,g69666503
u71582529,g41717838
u63411924,g93969631
u05045808,g33263421
u46171715,g35322304
u04594973,g24809309
u90429334,g92782480
u04639299,g29343118
u20316991,g12460730
u24309152,g96350646
u79725521,g79208840
u81756175,g35155801
u84220448,g66678119
u31196884,g29255734
u66702814,g04232194
u83319582,g42196858
u83620458,g16050093
u01276399,g22409994
u45054575,g85117340
u61856145,g46527418
u17566669,g63149989
u09847160,g76120150
u96300874,g82994209
u91640743,g36769937
u34295594,g76636208
u53189087,g10259243
u75708099,g01231672
u82219742,g94300691
u78171071,g58766175
u09256887,g60870663
u39532419,g62481736
u66376398,g54634449
u90071689,g00475133
u30911756,g76745472
u92753457,g75228197
u11882275,g45950487
u59268285,g43595278
u42766085,g59452361
u10691163,g68972072
u18802091,g53859030
u77135863,g25286249
u27700909,g76514199
u49255311,g83517324
u77135863,g26345826
u46383519,g39075066
u41952960,g92711177
u09964348,g51259924
u99899518,g71471611
u17008770,g98969338
u12182788,g70709452
u50866739,g06097413
u39281280,g03280058
u24175693,g89911564
u84603281,g10932727
u99498831,g71192260
u10525522,g07132329
u71532684,g03136155
u85588071,g33823931
u59923454,g22313283
u04565381,g07819672
u80783900,g18827702
u04859442,g31541380
u13620759,g05349653
u48059598,g48556857
u91975024,g47205010
u36769037,g97032290
u91095500,g69142385
u18475136,g47540055
u57355453,g79499736
u46490944,g33284293
u22531794,g09569977
u30741865,g33067795
u41317587,g68818867
u14407800,g29703718
u75785059,g77806076
u20432518,g25775891
u39174776,g57549651
u57805111,g16363798
u18067087,g40110970
u69394986,g60169732
u81527186,g76463699
u72460514,g81456217
u65666618,g81880185
u05834858,g76381409
u65793931,g05463839
u56439470,g70274773
u91931861,g47086763
u94263381,g57325235
u18633205,g75513928
u94896583,g24982722
u43904970,g71192260
u31605448,g92405872
u92135935,g58690245
u58945333,g49056725
u36368445,g11225866
u99292068,g46421142
u58580978,g89122297
u64230958,g64596037
u92545264,g10385772
u95010118,g62438733
u20554949,g23526298
u86760628,g18111735
u94669425,g75513928
u18633205,g52947827
u17074482,g29077114
u25070741,g84985541
u07755492,g22287423
u90071689,g05339526
u39059586,g45277843
u63310351,g10081212
u37642922,g34193208
u51581636,g40124000
u71532684,g89122297
u72952508,g99400209
u49961321,g79499736
u71800313,g99526401
u02906788,g63342088
u72873283,g62161670
u92083302,g57176944
u65501677,g87749248
u48132872,g98769290
u96548053,g31815851
u60608621,g79903022
u69779079,g05066598
u51716459,g75142381
u43544495,g90760559
u32377855,g58646191
u08806945,g87393910
u04565381,g63149989
u56092608,g17218685
u98413978,g89809648
u39831021,g82729324
u28677421,g59638098
u05952325,g88172386
u24139989,g25723374
u43492331,g43698728
u45818962,g39156230
u17444308,g62450068
u35787180,g54634449
u83029404,g15035813
u12456475,g29503391
u60034715,g13451594
u67703876,g98908589
u56533690,g00919878
u59534345,g66258359
u15751602,g45001655
u36368445,g56115255
u94957040,g56626398
u03271445,g85094839
u63242788,g83291729
u28781652,g17332209
u17644436,g88657260
u87415165,g09409361
u05068078,g33263421
u29991534,g66069533
u17136292,g74380807
u79252682,g90154665
u14830277,g05286498
u72927964,g74343362
u53935276,g58375086
u89239385,g75228197
u83485985,g41331921
u16966941,g46024598
u78280392,g57843499
u90748964,g46446145
u56796374,g05349653
u87934811,g82668863
u16346527,g85277798
u67990786,g62161670
u82936629,g24194110
u23865014,g59259028
u63989903,g03280058
u41049564,g64348065
u30347378,g33598656
u03047013,g01482840
u26638181,g38113774
u37216201,g39810177
u95116230,g92017077
u23484702,g21091013
u03964709,g00663854
u14649675,g56626398
u57879333,g27594854
u08315279,g76949075
u02056462,g53460949
u02707450,g96350646
u65327649,g07895907
u53122999,g33284293
u35346470,g03916495
u90429334,g62481736
u70594237,g10923163
u46176705,g09383924
u43963528,g82729324
u91640743,g14867677
u29783103,g10879560
u65571103,g86113463
u23476091,g04880803
u33214904,g85252310
u41540392,g76636208
u15904227,g99090834
u46692057,g09964073
u45148118,g36958384
u40386210,g09241277
u55261110,g32003820
u20270710,g97310160
u24524903,g17210393
u78532330,g39845845
u58580978,g42356245
u49842960,g17155852
u25144707,g45232069
u97752818,g67429053
u16373585,g26274477
u62707526,g90898833
u78745014,g78849205
u17185888,g40531835
u14947742,g22868280
u36550257,g03136155
u37516669,g81456217
u76617351,g02416235
u90218848,g02273341
u75043948,g05339526
u64230958,g39810177
u75214434,g25417282
u19808062,g18470245
u85748295,g68594066
u61083741,g20531516
u37476413,g31756494
u49393072,g53927674
u07680623,g05843073
u03240430,g89200271
u37719255,g23762514
u72873283,g70836954
u82849978,g23657488
u17863042,g22313283
u14830277,g26522881
u47109820,g68047320
u15158519,g61913894
u49076616,g42523222
u72173969,g24982722
u92100312,g92400216
u65793931,g20272030
u85199007,g14257535
u22509254,g09964073
u25980010,g03207903
u14860579,g00805292
u50987399,g72625989
u95970428,g84892952
u49897383,g85252310
u00244626,g73265847
u24139989,g42574843
u34031843,g93507333
u02442345,g85442587
u62812275,g24503264
u03757196,g47352460
u30911756,g48849824
u63726310,g54944921
u86233079,g63281890
u12353497,g61075551
u12891480,g48584419
u53335666,g35984506
u06231068,g97717804
u03271445,g81135807
u01564493,g61310716
u42445522,g87912242
u95484217,g25612121
u21764889,g14979379
u49238900,g78220743
u46011371,g51259924
u48298247,g44666775
u63248104,g65858971
u86940319,g74412462
u77511820,g92740322
u34540927,g89492775
u44872394,g69033010
u53473076,g70898962
u46455468,g09558961
u28925668,g43692578
u82943357,g13492762
u40701544,g45259451
u49087062,g77806076
u67143531,g16346588
u03001174,g01944662
u31753305,g24850971
u41569829,g61434161
u70076452,g29741733
u81627220,g51325735
u67039884,g82275622
u27961218,g79181962
u37642922,g66712584
u47054693,g11225866
u31201511,g39921149
u24139989,g52626909
u21021746,g06849398
u59995156,g57834425
u78721020,g23175113
u47504384,g25261479
u52623513,g10245937
u90945829,g15035813
u85178600,g69425217
u25036365,g83425645
u22405118,g68559005
u55107884,g48067857
u59268285,g82220080
u85178600,g42154675
u98311147,g79333823
u18475136,g48350599
u67143531,g70742092
u26529544,g85026274
u29061126,g53461537
u01210149,g69693461
u99813696,g29298348
u79072295,g35322304
u05960945,g13612183
u32979268,g01873417
u02115872,g45003838
u63163832,g62819767
u35226120,g81642335
u11977499,g17074600
u15938726,g91663233
u80527980,g32343874
u00914251,g86213381
u94977887,g39845845
u31813690,g16903439
u43617344,g31800990
u65883423,g45232069
u14586364,g65420497
u97936673,g99526401
u39059586,g90301006
u91573501,g08353646
u41538078,g85711869
u37862310,g42338732
u14649675,g61465953
u50832304,g44525550
u10691163,g41193056
u28542486,g96483956
u05202684,g19440662
u71341702,g75228197
u16209840,g02141122
u89963265,g41331921
u50832304,g28457917
u45653038,g06045292
u57851139,g22136822
u06535015,g45605061
u62005453,g78266355
u13290513,g48512616
u25866029,g08941426
u06223538,g31752627
u39120608,g79333823
u76956700,g53536844
u71850693,g23175113
u53628162,g83291729
u40677475,g70852781
u04261151,g04805148
u72397005,g75228197
u32993040,g89627546
u32377855,g06975986
u37981072,g79903022
u06128434,g45468788
u04763917,g12423914
u25717012,g48512616
u91022469,g63281890
u12032037,g09569977
u71885540,g85442587
u67842920,g85076753
u49468329,g37185748
u51944505,g24457601
u18820716,g34193208
u03209692,g55383272
u38690724,g34842774
u87853991,g66201852
u45635162,g83517324
u77511820,g30639399
u59767332,g18252834
u40497595,g68594066
u24654182,g84129057
u51163091,g36841558
u46383519,g44688036
u03757196,g53461537
u54999104,g68547272
u32556425,g28397260
u21021746,g17604638
u39933915,g75307137
u42166729,g84770835
u56316623,g79333823
u49088738,g69564979
u25827317,g57992239
u72952508,g66258359
u84265623,g35997967
u29049205,g67071738
u88601239,g87393910
u82025074,g77960728
u82650525,g92740322
u57877998,g38111139
u04805934,g00087199
u97764793,g84702033
u13597600,g75228197
u21577500,g99544321
u50577681,g71128208
u60086062,g14523030
u11593267,g32237395
u91629602,g27088339
u09717896,g84515065
u85178600,g33284293
u57130814,g86739752
u76210098,g42984170
u02618606,g37327565
u15938726,g39879078
u88061401,g01660600
u80039881,g57791098
u47028892,g39810177
u45140525,g06177547
u78139142,g70906782
u53664083,g83146398
u86922610,g84150274
u36769037,g50139510
u53621137,g15376352
u64230958,g58561718
u95993065,g82668863
u80126884,g29741733
u84220448,g75228197
u74352605,g60222751
u68598297,g70906782
u77223935,g08415052
u04404006,g79499736
u85776835,g82317851
u02300337,g60590570
u50377384,g30314000
u69537956,g89465021
u75290881,g31285736
u73134199,g89998902
u64381600,g29298348
u24506196,g16315446
u60467661,g40499587
u27988884,g27574702
u79736571,g67463933
u96979423,g70592519
u83460253,g97032290
u33318227,g58854798
u57078527,g44908961
u05202684,g59505924
u63050765,g91177309
u61584241,g34949160
u65302517,g69031937
u05884021,g57752541
u88383494,g94053053
u67914161,g89200271
u02211193,g70906782
u56788026,g49289688
u85898544,g06177547
u25070741,g57932017
u50247870,g69564979
u51174639,g91663233
u46519707,g70232376
u51716459,g88216046
u38871576,g35557126
u82849978,g90338215
u45075698,g46979275
u45342952,g79056135
u07400716,g27093115
u48402003,g21020026
u85480961,g48512616
u58160600,g59132435
u65998850,g99663728
u58044489,g18581386
u60183585,g35190384
u58468346,g47892501
u33457819,g02291184
u42003455,g55335836
u04910732,g45086997
u79398659,g10932727
u09717624,g43300921
u32377855,g10388657
u84917319,g16346588
u53747650,g44149205
u70917707,g30105066
u94023633,g51234623
u62689395,g35549655
u18633746,g28963745
u55049042,g77928371
u56316623,g94300691
u90630753,g36222633
u86005107,g11225866
u87934811,g46950883
u07307818,g03136155
u81562258,g14264567
u85183634,g79027240
u88553986,g68349895
u61150089,g53223749
u62097536,g22161219
u84932757,g59081274
u45443096,g54894888
u03604519,g87795702
u03047013,g81608348
u15178612,g05349653
u38234741,g59271404
u89565106,g06921499
u66968893,g10245937
u36613899,g32571546
u16069036,g82655220
u95327242,g00473085
u05333061,g66877021
u08422227,g13226978
u64288128,g51770536
u10803498,g62054141
u68905669,g45963204
u32997049,g98118815
u41633254,g61856392
u00522712,g42124312
u46675288,g40499587
u26886897,g53129831
u48183514,g89122297
u70568952,g38302836
u54654852,g01392148
u06032942,g77987207
u60107349,g39930645
u99182282,g42907287
u65571103,g00475133
u23910344,g21037002
u15414057,g75228197
u00906571,g86787099
u31308401,g57325235
u05015710,g24479985
u17992114,g79589034
u35937814,g33776814
u80926908,g82809435
u51933795,g92240232
u91007831,g32579898
u37103371,g26911208
u57039971,g24805497
u51270439,g25417282
u43213412,g09740994
u37872670,g05843073
u60299562,g17873194
u33124220,g35190384
u79030438,g48289742
u26497692,g87749248
u61457662,g57175884
u02661966,g72724018
u02633566,g33626084
u85802902,g04423005
u26529544,g39176429
u75222770,g83757895
u01276399,g10406824
u85470793,g37490691
u33085406,g43554868
u81384426,g25261479
u04114967,g55951975
u17762101,g15035813
u37140042,g92794719
u63183220,g31285736
u98179594,g68967575
u02056462,g18223055
u42215092,g09533499
u52623513,g00288786
u67497326,g22771657
u91942049,g05546633
u31435261,g87968210
u36684316,g22366615
u72621987,g21037002
u87488610,g41623816
u33672741,g34477578
u94408928,g82317851
u51637484,g40266442
u93361608,g92711177
u17884154,g82220080
u31002799,g68047320
u88061401,g03200916
u67101950,g82220080
u47289410,g84720805
u83707320,g18342664
u52146622,g59132435
u11801346,g58854798
u39405941,g00805292
u03901335,g42862258
u59532954,g17702591
u12228609,g37683422
u04910732,g21595192
u92100312,g45277843
u19659420,g90301006
u42207476,g84515065
u84107660,g91668444
u29394603,g58690245
u38997786,g94694767
u60850058,g67911273
u72172403,g85968616
u16209840,g08941426
u86247581,g54199262
u75519304,g78034556
u55714698,g70822619
u00230473,g73428396
u12979095,g84367501
u60105241,g35048444
u36420672,g09480895
u78248555,g35366649
u60214421,g92454558
u08699217,g43689131
u83433223,g11347632
u98179594,g60607670
u96618201,g53859030
u58481856,g13594852
u46276007,g53536844
u83288532,g82668863
u03001174,g69081883
u43904970,g89911564
u91022469,g48657523
u29991534,g71184832
u59345861,g99039675
u15711346,g02141122
u14947742,g39179145
u64671579,g67646663
u36613899,g94908252
u83674463,g03052006
u93776662,g08511321
u05373153,g60607670
u50711069,g94300691
u77329308,g11075424
u76190370,g41577774
u84378420,g85252310
u05113052,g14806591
u77827699,g31448607
u08135758,g00083675
u78852241,g01660600
u73459855,g34381901
u69257437,g32757860
u11244927,g11862712
u39108144,g26965656
u45425014,g17074600
u42937868,g64963995
u93087874,g42142445
u46984086,g97014047
u52201343,g65175011
u05608400,g10773791
u50866739,g03136155
u92936152,g80438960
u17566669,g40381945
u06818393,g24850971
u53552188,g45277843
u25344123,g83798590
u78064449,g14432383
u07534100,g99083155
u67462237,g35449408
u35602530,g29695966
u87799097,g45456422
u60614761,g15339821
u73718942,g15881340
u47228590,g89355707
u57101307,g99934462
u59031462,g29752784
u43621243,g93251976
u71346354,g69033010
u44701501,g46446145
u83503668,g08539439
u82849978,g78266355
u22154537,g44790145
u96104653,g86137398
u96578147,g37493591
u06231068,g32642694
u10096161,g81860955
u10385792,g29657740
u67819376,g11697649
u88843432,g95792323
u98317906,g34949160
u96577039,g53562227
u72460514,g18465780
u42370240,g53680339
u75028168,g67038900
u68500120,g14542017
u31782279,g15041108
u85470793,g69849525
u47772174,g38617825
u35602530,g62161670
u31220747,g92740322
u50190344,g99674775
u98578752,g05286498
u12285210,g67038900
u93645635,g59833534
u08135758,g11075424
u96167444,g61364485
u36359856,g88534444
u43610786,g89012109
u65779605,g29739804
u40276376,g05043853
u98099382,g32799642
u77305148,g75450500
u01256631,g17208478
u24596409,g98908589
u84378420,g03128638
u74229075,g82616432
u74896566,g87968210
u44583541,g46421079
u20853281,g79861485
u43650833,g68047320
u88601239,g72625989
u33601253,g04025903
u68920036,g62850718
u96451866,g53927674
u52075389,g14525638
u12252174,g12079363
u11862488,g55335836
u21280026,g66086214
u56596969,g25195707
u08355821,g25962198
u55820604,g78336897
u82767323,g83843155
u73735056,g59512240
u31623551,g62087868
u81055090,g17907308
u33701854,g00657913
u88855267,g89498071
u15887552,g48556857
u57510806,g84882498
u10867316,g84328247
u47470615,g00663854
u53786226,g10923163
u86737531,g36122744
u84956886,g37137518
u58591954,g03916495
u79736245,g00919878
u02086051,g51234623
u70333628,g49771531
u82936629,g65538651
u10954414,g01660600
u09682099,g59271404
u08348857,g11613366
u90087391,g70003539
u60416190,g15134835
u43263543,g70132690
u71996483,g16952539
u89568898,g34537052
u24258237,g52626909
u68375350,g16351291
u22382786,g41141819
u80084215,g03825189
u06266052,g31560999
u22284190,g33467117
u03242465,g29566013
u15844193,g44635234
u15733280,g83291729
u77580495,g03136155
u72812319,g31541380
u23546625,g18223055
u28055749,g09480895
u79718318,g89355707
u73963959,g38168420
u02056462,g15714062
u77951623,g82194239
u54557585,g53461537
u02276429,g96497023
u53341791,g22409994
u17992114,g53947521
u01522553,g59682009
u01980743,g66676672
u68006030,g24194110
u88361580,g46738138
u08026561,g15547870
u69858180,g85711869
u23495368,g18127481
u97764793,g52540758
u65396282,g25592128
u82502949,g90512019
u63817412,g28846994
u38787141,g12079363
u23800330,g49298065
u77591243,g97744219
u49272655,g71312034
u90337818,g86430125
u09660080,g56500643
u47504384,g24508767
u89526470,g92782480
u12891480,g61958781
u34999115,g83843155
u04348691,g71929305
u78875726,g69971844
u21023214,g85692281
u59708985,g68547272
u10365602,g29714557
u94902092,g33108407
u33601253,g64348065
u76927802,g10183897
u61215701,g56751692
u76594975,g62805978
u14860579,g66220144
u71896731,g08257375
u51270439,g44582104
u56086099,g17208478
u55276977,g89320310
u61691622,g34842774
u79739582,g97931549
u48298247,g54327129
u14947742,g40266442
u34716927,g69783203
u74599559,g57500715
u27264973,g63149989
u02733171,g49593949
u31002799,g31541380
u92892126,g73792397
u48280914,g78518895
u72568815,g51093074
u78160381,g22136822
u82875792,g07804237
u61089862,g52771362
u50098161,g68959096
u72042911,g15714062
u58355850,g43076769
u26800137,g51770536
u32817639,g00264723
u74606341,g81276377
u33278399,g84254492
u60063697,g62683832
u83394320,g40531835
u12048118,g69849525
u90429334,g81578921
u21957619,g52140787
u20899705,g70618040
u28572651,g35984506
u39325768,g58962531
u45990070,g27996569
u48738997,g61018623
u15414057,g67038900
u87036485,g41577769
u60214421,g34193208
u31847941,g26730287
u90228895,g90427081
u99292068,g01873417
u97524202,g16097342
u51174639,g07047848
u29284635,g45963204
u81933585,g63715049
u57708142,g21947930
u79713882,g86113463
u27646423,g50901678
u83877106,g57869201
u08135758,g50771459
u72986401,g32618319
u78669382,g68959096
u58109568,g38436583
u12466568,g15714062
u25564305,g49368897
u53590702,g30832734
u13250932,g45792269
u04565381,g52756366
u78669382,g32136079
u69966150,g38057988
u66426710,g02400837
u70628300,g68564716
u90162910,g35155801
u61544968,g01231672
u87744371,g76822730
u22437467,g97931549
u28665033,g35155801
u64671579,g96187396
u20778676,g29657740
u21261196,g71690287
u80126884,g32571546
u25070741,g58854798
u09970728,g61647686
u98578752,g15714062
u97831694,g76960634
u36368445,g64596037
u34775482,g50858707
u38671928,g16167807
u56714236,g45232069
u80336127,g59355932
u27340832,g99400209
u91547889,g13449021
u28572651,g73173393
u83423962,g29567022
u97673983,g31541380
u74161217,g90832644
u47403227,g17702591
u44652658,g65734768
u41929709,g14264567
u96980242,g18111735
u56349118,g43636148
u80882621,g83093985
u29553373,g93160761
u73735056,g21483518
u48193310,g35549655
u73006453,g01549519
u42279230,g45277843
u18992477,g81608348
u51581636,g89997386
u62992136,g82465493
u28475128,g70906782
u46632648,g57588908
u08343054,g68460338
u58226907,g00663854
u03179970,g11862712
u88061401,g40372626
u19529795,g67650495
u05054970,g24777226
u48513429,g61869150
u98179594,g38170343
u08166315,g95457243
u25317881,g45086997
u60146455,g00663854
u31625180,g57834425
u77807647,g82671470
u53473076,g57549651
u74352605,g81135807
u05692952,g70822619
u55950113,g45792269
u83433223,g23900673
u11230564,g33072745
u91007831,g06565154
u72233575,g41348232
u11721473,g12000126
u95586483,g89998902
u23256586,g56289849
u96208168,g79333823
u03489993,g41031307
u42551138,g00512355
u33383667,g83146398
u74687167,g40499587
u74109015,g24809309
u77511820,g02884318
u82769036,g06177547
u30584905,g94497006
u64112715,g66086214
u86182009,g45909867
u68920036,g24479985
u15146207,g82166573
u98427108,g31465460
u66968893,g32757860
u01522553,g75228197
u53486662,g43188612
u37719255,g89237308
u34540927,g65791191
u77726134,g99256518
u14718880,g92734990
u63534910,g52733706
u98443157,g10440938
u11801346,g52454443
u63372053,g06097413
u24506196,g70976074
u43448479,g00087199
u83269428,g07717755
u19119107,g55070029
u08258862,g14512041
u15708066,g93227220
u74404903,g28963745
u29258017,g44525550
u86700920,g05551150
u17008770,g57175884
u55348643,g45024343
u87639191,g53501260
u66627551,g03508032
u64072664,g57297390
u69389474,g26730287
u01210149,g91479688
u58355850,g86213381
u13525294,g70742092
u82197279,g00288786
u20732219,g67585399
u98503287,g62054141
u17391635,g81608348
u93776662,g83147553
u57078728,g10773791
u55225995,g21947930
u33383667,g73892159
u08146712,g96831210
u33197553,g14935757
u73134199,g57559679
u18697850,g67639165
u24021971,g16967024
u37241851,g13449021
u67143531,g75248233
u54101096,g81247903
u15542795,g15339821
u62824712,g95658921
u68603964,g19179172
u28282972,g58561718
u83485985,g66296428
u39462514,g35557126
u93067210,g54199262
u38425350,g91985937
u24116990,g26710111
u82978282,g39156230
u03271445,g15528648
u55155434,g39315897
u90630753,g92782480
u79354427,g77806076
u14045141,g49010464
u61083741,g75730019
u17884154,g11697649
u99215978,g70137688
u04922695,g81095775
u26095980,g25169928
u36868179,g18658878
u57941561,g26732871
u76386235,g93251976
u28470370,g48849824
u20316991,g70224294
u72559347,g62353511
u41713397,g77718054
u15554224,g08347342
u70076452,g55239305
u17081932,g38138064
u06012344,g74469956
u13211547,g17155852
u34999115,g01104341
u18211715,g89122297
u94902092,g85968616
u99451257,g51181091
u45102457,g06921499
u37555238,g51367911
u71346354,g95765068
u23137895,g70898962
