userID,gameID,prediction
u11194965,g16167807
u54177102,g83607000
u57390866,g26129292
u19056561,g30314000
u56439470,g03304317
u77506393,g89809648
u18556594,g17907308
u06298363,g00500020
u70345415,g67038900
u78120233,g03582685
u96979423,g36958384
u70389962,g22244120
u28394954,g99496555
u14407800,g48254339
u04594973,g05463839
u18009698,g75513928
u06083958,g78139956
u27709887,g98214175
u51811686,g76717273
u89701907,g66086214
u51276578,g89809648
u09994097,g22244120
u23462585,g60222751
u51155332,g35166995
u53201370,g29890162
u01058814,g22244120
u31453539,g18223055
u01903817,g34193208
u44272900,g90898833
u64285022,g39534254
u28780134,g36958384
u70787120,g46101992
u30139387,g53461537
u75552947,g35984506
u18824154,g97217108
u23496727,g24479985
u39310994,g75160975
u44657132,g78336897
u03179970,g35155801
u98871696,g51894741
u30363937,g73542870
u59766914,g53642056
u74685029,g22284227
u33085406,g48350599
u43319755,g51770536
u54411535,g53461537
u98182875,g10444367
u94902092,g89200271
u12304471,g30891154
u48378925,g10081212
u19426512,g36879809
u11726116,g51367911
u99768026,g83221585
u14649675,g54327129
u01950597,g74343362
u97424769,g59259028
u31934142,g32989876
u45155348,g09409361
u86807468,g26274477
u34487395,g89492775
u46910304,g34216483
u93715150,g02395333
u22147688,g70286157
u53316375,g18111735
u66562726,g00187437
u12285210,g30105066
u47562659,g61225634
u96733715,g46446145
u93071176,g17807252
u11882275,g59682009
u01970144,g70286157
u17950890,g33626084
u00914251,g53302271
u70302904,g07132329
u40251545,g58218995
u55889676,g51234623
u50722734,g40499587
u56008566,g29657740
u72375447,g29741733
u78337762,g69929359
u63840885,g92794719
u04495704,g05349653
u59556555,g03488908
u72998742,g15714062
u07229282,g10053132
u90624417,g08020339
u17780757,g74343362
u21257203,g78580495
u33197553,g35648086
u70389962,g31190276
u98179594,g25592128
u27244547,g57791098
u60614761,g34765721
u60034827,g34404624
u06024869,g51283481
u44306351,g31541380
u65379510,g17604638
u26109283,g85485988
u03150358,g95702441
u77827699,g30832734
u48741760,g62481736
u16311463,g06730153
u60098410,g88406710
u72952508,g53744230
u52693207,g68137463
u44605250,g48828327
u76405884,g82874353
u05474386,g83425645
u76695873,g51322209
u49097492,g95702441
u23858280,g46950883
u50752235,g92794719
u23546625,g11874075
u18475136,g23175113
u95210326,g00919878
u46734883,g57734956
u91942049,g85442587
u94845177,g34621957
u67890036,g83147553
u05935515,g19451556
u67081608,g79735883
u32464819,g28580984
u09571513,g16087475
u20899705,g79333823
u75519304,g23960717
u91418972,g32264946
u11751952,g68302537
u39796895,g52140787
u92136099,g76745472
u64254759,g03207903
u04639299,g27545941
u56333343,g11862712
u64733603,g54099326
u56349118,g68817798
u75519304,g61913894
u15751602,g21037002
u53103178,g66403731
u73038623,g74942396
u87979266,g05463839
u89993462,g59833534
u76210098,g82668863
u61150089,g87749248
u55957105,g33211163
u00950089,g29741733
u21958648,g79735883
u17992114,g18465780
u86837249,g45328688
u94994362,g69213131
u35797255,g18342664
u83485985,g65905047
u05114490,g49982729
u56398131,g27491100
u13132900,g36958384
u21023214,g85599208
u38871576,g99232980
u48749199,g03582685
u99182282,g99674775
u01684585,g60107140
u62402243,g39422502
u53669213,g87889911
u01368818,g24555799
u60002054,g58023805
u21056154,g22641865
u29321637,g89998902
u11726116,g39366834
u52679587,g89554109
u41644422,g18980112
u23800330,g36122744
u53333400,g69033010
u25599643,g25962198
u93376085,g76138491
u15711329,g47087082
u24013589,g17210393
u06628299,g41896919
u72476497,g70232376
u96066592,g61264440
u17863042,g36281648
u73026246,g56289849
u45118952,g70072143
u16580314,g71021765
u99329096,g11862712
u10675895,g00288786
u21021746,g28112086
u70506738,g05914065
u96897640,g27491100
u92168255,g32303199
u29296791,g60169732
u04814747,g75228197
u81349942,g91815777
u75597994,g11335333
u52584928,g76822730
u59823725,g65794132
u65581326,g05056898
u74710280,g00795234
u24256911,g77806076
u82510080,g10773791
u43392757,g90154665
u67989643,g83093985
u75422714,g10259243
u73675058,g99830215
u63229947,g65538651
u00655971,g57175884
u99182554,g96483956
u99077364,g08539439
u58855899,g31541380
u80016253,g35984506
u97465272,g45328688
u72986401,g26732871
u44429053,g07943597
u93450281,g74105866
u64719793,g74412462
u70845261,g15714062
u28405098,g53078416
u73988548,g58072288
u82936629,g64574718
u69156820,g48541719
u39933915,g57303786
u90591026,g14935757
u82276354,g96830890
u18597958,g83216730
u72067374,g97038061
u10365602,g78811835
u24806121,g29657740
u82852422,g67973751
u41981227,g93023830
u72460514,g29016489
u74051349,g61264440
u64381600,g28112086
u80579115,g22386746
u88061401,g31712310
u56136272,g79613605
u57709154,g67147300
u19644250,g60926645
u96104653,g76602932
u86881125,g76810548
u86940319,g29567022
u19942191,g49157768
u82362686,g46602286
u51900463,g69336814
u07526260,g15536656
u20132431,g85840895
u67524069,g48556857
u81352853,g24479985
u76405884,g79735883
u98582042,g59271404
u89160801,g25592128
u49823830,g77640255
u31453539,g68135850
u38997786,g92734872
u04109043,g09964073
u94023633,g06921499
u41964433,g51234623
u08118301,g54858064
u75519304,g88529278
u33215015,g45003838
u47242027,g98908589
u96167444,g17807252
u18206371,g65773934
u04150783,g82668863
u73768165,g17807252
u23792165,g31190276
u93185343,g38434648
u17061439,g34193208
u19161130,g34777451
u15733280,g35155801
u33462621,g87757756
u64077850,g17749950
u00132179,g22136822
u06064559,g05107555
u64072664,g63149989
u74426406,g51283481
u50808132,g84415162
u98330996,g57176944
u47661466,g95573328
u21507602,g61264440
u64719793,g35870742
u45786695,g85076753
u20189418,g27370047
u50832304,g48541719
u21280026,g77806076
u10803498,g76745472
u34848528,g54858064
u21396545,g10876271
u54240845,g94547789
u05732086,g35978058
u05608400,g74045632
u29258017,g79027240
u49427721,g62438733
u88843432,g05349653
u83847852,g96982884
u60454459,g08344223
u64671579,g67854350
u42024428,g41940044
u56769032,g95572890
u21068518,g77565012
u72927964,g23424094
u66524517,g91149837
u79773599,g34397868
u05310170,g99496555
u85269168,g06097413
u13506006,g90122349
u49272655,g35155801
u40251545,g98969338
u14669371,g25051247
u38871576,g74207383
u81674436,g50627654
u28781652,g39055346
u52863779,g40499587
u87853991,g20994064
u23811762,g15881340
u09964348,g79027240
u00524806,g48118089
u21809342,g15265313
u28932208,g17215684
u03757196,g93227220
u23465530,g00083675
u14670854,g23906482
u77070729,g67071738
u10133743,g79735883
u60860866,g28788625
u60505965,g24809309
u50107259,g94300691
u10670020,g10773791
u35251403,g58553804
u63974785,g82220080
u22382786,g76138491
u35871341,g33072745
u79892305,g54136938
u63720594,g45232069
u81279476,g86163916
u10488607,g79499736
u78337762,g66086214
u31753305,g39534254
u05692952,g79613605
u69812373,g85605126
u54557585,g06045292
u59951009,g65773934
u74180765,g35155801
u17484711,g75457006
u64569550,g36338988
u54173124,g37045588
u56439470,g86082690
u14083278,g72581090
u73903042,g23403411
u47047424,g11874212
u54101096,g22284227
u06502269,g88735741
u65449218,g82668863
u22955916,g24982722
u47216200,g77346715
u39348944,g07571275
u89882352,g05043853
u39041153,g32799642
u72952508,g25723374
u50810152,g59271404
u55638550,g48237937
u72424716,g14368997
u62637431,g12460730
u52018626,g35322304
u83785915,g85021436
u32545508,g18342664
u87014723,g24982722
u22509254,g64348065
u41684676,g29567022
u88806757,g55239305
u64934997,g06607161
u09649360,g86265809
u34749259,g66220144
u72233575,g03420056
u18612571,g51181091
u23095646,g21097782
u55659468,g79333823
u74679178,g66086214
u32427956,g96198443
u36368445,g47669117
u99946274,g17907308
u07628898,g95108210
u28772315,g89200271
u96019728,g54619657
u11594017,g26654626
u58469024,g35549655
u85476507,g17612425
u36046248,g46932837
u26102740,g88311123
u33895741,g45456422
u53935276,g48657523
u29758621,g11347632
u38314401,g89239380
u50711069,g67170903
u42222023,g34193208
u31394716,g35155801
u72434482,g28788625
u05114490,g73594265
u34603466,g29703718
u17759890,g99674775
u30952093,g08511321
u99261127,g69971844
u79245037,g99934462
u82276354,g71795407
u21445589,g75310688
u06776988,g75248233
u71516011,g26732871
u92894715,g40532988
u63992834,g95896637
u75811549,g85484727
u79268496,g40485117
u51716459,g01660600
u80064824,g76822730
u45635865,g21101440
u15113404,g53204660
u29017568,g16137496
u51119424,g63309816
u39310994,g17749950
u47635634,g23960717
u76956700,g48350599
u25928713,g40499587
u45653038,g42523222
u61312468,g85900991
u21396545,g16087475
u06083958,g93941352
u79381473,g41623816
u04571446,g51234623
u14336188,g07321220
u95010118,g83093985
u33701854,g29503391
u37546833,g37683422
u79245037,g52626909
u19247806,g57834425
u37836993,g29657740
u14196000,g01660600
u40197493,g68959096
u26892098,g93941352
u73686543,g90379019
u86739010,g31712310
u17061439,g78537882
u35666144,g74826789
u31583354,g15547870
u59654576,g33284293
u45990070,g41193056
u47452289,g51770536
u18838894,g84720805
u14312444,g57963463
u08586826,g94300691
u30926175,g76138491
u83503668,g53461537
u60614761,g31865043
u76405884,g38302836
u13348485,g96830890
u86235419,g46446145
u08333025,g42142445
u22054233,g74493125
u82868412,g00453873
u23377517,g24982722
u44105270,g05181387
u09449250,g34193208
u19670502,g82668863
u50997247,g37255956
u95351735,g59833534
u68408139,g03420056
u05960945,g83289343
u51962149,g66935237
u70715225,g46950698
u96548053,g84328247
u10325803,g29077114
u66047778,g76463699
u04859442,g47810653
u39531654,g38617825
u11882275,g61264440
u17988807,g26393615
u96961103,g24982722
u95113472,g52043468
u59268285,g31865043
u20316991,g90581288
u85493860,g61264440
u37730344,g61434161
u45208672,g46862476
u29429958,g39845845
u25036595,g97650885
u15904227,g28788625
u10234465,g76602932
u51962149,g65055990
u12301728,g21947930
u29293477,g96497023
u94476467,g28652141
u24139989,g15547870
u59951009,g67147300
u91022469,g05389339
u41227532,g63342088
u17540256,g85585830
u60658823,g23175113
u44272900,g58854798
u21068518,g02141122
u23456978,g90154665
u35666144,g85585830
u73982503,g37670161
u18885770,g85778787
u57606095,g66251542
u24163736,g93432134
u00874815,g46537467
u30249669,g72574918
u58109568,g61733703
u45934020,g18464514
u64718550,g10773791
u44272900,g52414449
u22168669,g49722483
u31623551,g24865121
u82214398,g94257083
u55413335,g39845845
u06231068,g71822589
u33908008,g38892969
u99768026,g21050126
u88806757,g58811265
u03233576,g28788625
u05333061,g42729032
u90905534,g89998902
u07951454,g02273341
u84256962,g39070083
u48984343,g68349895
u28343851,g07912012
u89239385,g89809648
u12304471,g30786147
u30207117,g53733678
u55276977,g89973717
u44380424,g99496555
u46054254,g16073667
u01605402,g87778977
u64288128,g81880185
u16463703,g22284227
u91640743,g07943597
u53585446,g51450658
u00462231,g10773791
u55351001,g25357537
u15703976,g46554909
u68240571,g66481183
u91673094,g17514824
u04419184,g29298348
u66260085,g90154665
u50711069,g14512041
u44009694,g64755089
u11938936,g63446287
u01183302,g36338988
u00911681,g77806076
u86813694,g70274773
u69257437,g24457601
u87180535,g79208840
u29320534,g57175884
u22405118,g26104453
u39020317,g34765721
u53816302,g51283481
u56664281,g70132690
u69968538,g61434161
u46627765,g16906718
u39462514,g26104453
u68327820,g38414526
u77665302,g85063962
u47273367,g42986038
u67398492,g29809673
u87037495,g23131507
u66436749,g49391160
u17759890,g53461537
u94825564,g67139666
u42299926,g77400036
u94408928,g52626909
u72952508,g55998281
u61208117,g46300937
u70076452,g34777451
u55261110,g47227534
u28343851,g70479705
u32817639,g85026274
u57228730,g46300937
u44918476,g99526401
u69129914,g15870705
u41933731,g68047320
u44918476,g05463839
u33282942,g46486970
u96397429,g08020339
u45137598,g40485117
u09689411,g28309560
u20383715,g05551150
u36373900,g00602342
u94793879,g24550764
u63340355,g98831995
u63226303,g88406710
u95113472,g76745472
u60717700,g13594852
u60011474,g26732871
u33701854,g89320310
u88441925,g39810177
u39532419,g00512355
u75280454,g11862712
u55968676,g14525638
u63229947,g55811676
u82936629,g57913376
u18211715,g38170343
u27264973,g41467284
u31467244,g06097413
u13429207,g61264440
u85493860,g06921499
u88163092,g77806076
u64709156,g59081274
u94639438,g27865586
u89882352,g94257083
u52487083,g82024722
u44605250,g38302836
u49033279,g33823931
u79739582,g33325347
u27064277,g54634449
u58591954,g59271404
u85183634,g16073667
u32377855,g22771657
u02795977,g66481183
u58567605,g68302537
u45992512,g25962198
u51933795,g35444269
u44701501,g08511321
u26497692,g00880401
u63347594,g57372101
u11453443,g51367911
u20430694,g89200271
u47480320,g39845845
u83445194,g04615400
u90337818,g10183897
u59781790,g22641865
u98484614,g60046113
u33806561,g78278951
u20340818,g25130014
u53226354,g61364485
u21233168,g70852781
u95232083,g01685044
u32780791,g03262233
u01980743,g71371078
u29419712,g68808834
u48140179,g94005519
u95791396,g35549655
u89846026,g93399244
u46023393,g10773791
u22510961,g99317241
u95554754,g31566044
u44959503,g38617933
u45118952,g29890162
u30069220,g52187292
u56092608,g28940912
u41762165,g84415162
u69957279,g15217706
u55714698,g23526298
u09221116,g41623816
u77329308,g07132329
u44235990,g03280058
u93072491,g24809309
u02115872,g81175459
u44583541,g00567261
u49752072,g17604638
u26892098,g57834425
u27699761,g89200271
u21510059,g40551467
u69937439,g78034556
u90179715,g34765721
u00911681,g01668008
u74679178,g59271404
u99899518,g54227334
u99182282,g22771657
u85260423,g07132329
u33872491,g81608348
u44825310,g49157768
u28572651,g14512041
u52146622,g57016851
u99229545,g59833534
u99304578,g98831995
u83038569,g85485988
u70389962,g88406710
u31394716,g25169928
u11736936,g72460998
u85588071,g59682009
u27750467,g83607000
u72986401,g80438960
u17283215,g88311123
u34596469,g40531835
u50097048,g34397868
u84978322,g03128638
u50754309,g02948692
u48369340,g58464197
u24139989,g34940797
u42241023,g03280058
u58751220,g55987459
u03489993,g66296428
u99444870,g01660600
u28227898,g34842774
u12353497,g08220648
u52579929,g39845845
u85476507,g64574718
u58591954,g15547870
u92093980,g05339526
u29257105,g59997114
u55472824,g75742078
u18042527,g36137304
u69349719,g47205010
u17490349,g17155852
u07352431,g32886144
u06223538,g68547272
u71367785,g07241100
u03883292,g22366615
u02489695,g70742092
u51187922,g53996086
u22988270,g36338988
u20534647,g36958384
u93087874,g05843073
u53680381,g22284227
u81659773,g75228197
u81096358,g39845845
u39796895,g61264440
u46171715,g93507333
u83427263,g04615400
u44265032,g12866073
u15839922,g72301701
u89874556,g31712310
u14184813,g76745472
u54615544,g60590570
u64078002,g90898833
u44380424,g01660600
u67983089,g31752627
u95993065,g22832209
u68905669,g60903743
u52006032,g47205010
u48369340,g79735883
u07680623,g68302537
u53486662,g84702033
u99613619,g51450658
u56239295,g27865586
u57879333,g67857266
u60612301,g51753734
u38429458,g92694999
u11572970,g91799982
u22509254,g62805978
u08612496,g00880401
u87180535,g00125299
u03271445,g47981354
u34472982,g22362835
u12182788,g19759241
u56796374,g89465021
u63834030,g41963746
u46075637,g26732871
u22154537,g29298348
u89526470,g22284227
u10607823,g83517324
u12979095,g16135457
u47228590,g47981354
u36368445,g39845845
u46455468,g65734768
u07709944,g47086763
u63377901,g75228197
u59951009,g71312034
u64190663,g61434161
u94243148,g16246767
u79244206,g76636208
u35434324,g53129831
u27134136,g92017077
u64359437,g38434648
u21023214,g01685044
u75785059,g24982722
u88855267,g78239118
u37872670,g06177547
u66556716,g69033010
u09393362,g70274773
u72927964,g47814314
u55236697,g29567022
u29258017,g01231672
u46186658,g33325347
u07204053,g05463839
u07426800,g61877459
u56008483,g15360200
u00631846,g66069533
u64733603,g35670534
u48616923,g31712310
u17391635,g46554909
u19082710,g69744925
u97654839,g79333823
u72398292,g22839997
u88073329,g04462740
u58226907,g88509571
u06810486,g52454443
u23205798,g50079336
u55348643,g29741733
u03431726,g24982722
u84566548,g15714062
u71516011,g50690816
u24643588,g38414526
u82868412,g63046613
u76099430,g52077802
u06451189,g74380807
u94023633,g17604638
u91184171,g15265313
u66580420,g52077802
u47273367,g69433247
u05202684,g49134759
u23210251,g67650495
u83417881,g04830062
u09767333,g64348065
u42003455,g34940797
u92868885,g79735883
u69679309,g03420056
u26963539,g17612425
u55276977,g40551467
u14013378,g94005519
u03556571,g16967024
u22147688,g50937985
u66660782,g22244120
